city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp
Новосибирск,5,3,70,762,2.0,ясно,10000,,0,5,5,26.10.2025 06:32:14,2025-10-26T06:32:14.452967
Казань,5,2,69,761,3.98,пасмурно,10000,,100,5,5,26.10.2025 13:26:47,2025-10-26T13:26:47.696154
Санкт-Петербург,11,10,90,746,6.0,пасмурно,10000,,100,11,11,26.10.2025 01:54:16,2025-10-26T01:54:16.555684
Сочи,14,14,96,759,1.5,небольшой дождь,10000,,100,14,14,26.10.2025 05:21:58,2025-10-26T05:21:58.164057
Казань,3,-1,65,761,4.99,ясно,10000,,0,3,3,26.10.2025 07:19:54,2025-10-26T07:19:54.054612
Санкт-Петербург,11,10,89,743,6.0,пасмурно,10000,,100,10,11,26.10.2025 04:26:25,2025-10-26T04:26:25.844650
Новосибирск,3,1,75,765,2.0,переменная облачность,10000,,40,3,3,26.10.2025 12:42:58,2025-10-26T12:42:58.774268
Казань,3,-1,73,762,4.6,ясно,10000,,2,3,3,26.10.2025 06:32:14,2025-10-26T06:32:14.452967
Сочи,12,12,90,762,0.59,небольшая облачность,10000,,23,12,12,26.10.2025 16:26:57,2025-10-26T16:26:57.888403
Москва,8,5,64,754,4.88,пасмурно,10000,,99,7,8,26.10.2025 13:26:47,2025-10-26T13:26:47.696154
Казань,3,0,88,762,3.43,ясно,10000,,3,3,3,26.10.2025 04:26:25,2025-10-26T04:26:25.844650
Новосибирск,3,1,75,761,2.0,ясно,10000,,0,3,3,26.10.2025 01:54:16,2025-10-26T01:54:16.555684
Москва,7,4,74,754,4.9,пасмурно,10000,,100,6,8,26.10.2025 11:17:15,2025-10-26T11:17:15.452746
Санкт-Петербург,8,6,93,740,4.0,пасмурно,2800,,100,8,8,26.10.2025 14:19:41,2025-10-26T14:19:41.201808
Москва,8,4,69,752,5.07,небольшой дождь,10000,,100,7,8,26.10.2025 07:19:54,2025-10-26T07:19:54.054612
Москва,8,5,73,755,4.01,пасмурно,10000,,94,6,8,26.10.2025 15:21:09,2025-10-26T15:21:09.837702
Москва,8,5,72,750,5.23,пасмурно,10000,,100,8,9,26.10.2025 04:26:25,2025-10-26T04:26:25.844650
Новосибирск,1,-3,86,765,3.0,облачно с прояснениями,10000,,75,1,1,26.10.2025 14:19:41,2025-10-26T14:19:41.201808
Новосибирск,-1,-1,93,766,1.0,ясно,10000,,0,-1,-1,26.10.2025 15:21:09,2025-10-26T15:21:09.837702
Сочи,14,14,93,759,1.93,дождь,5972,,100,14,14,26.10.2025 01:54:16,2025-10-26T01:54:16.555684
